LECROYWR640Zi,60927,Waveform
Segments,10,SegmentSize,200002
Segment,TrigTime,TimeSinceSegment1
#1,09-Aug-2019 16:29:48,0                 
#2,09-Aug-2019 16:29:48,5.701447e-006     
#3,09-Aug-2019 16:29:48,1.129295e-005     
#4,09-Aug-2019 16:29:48,1.703487e-005     
#5,09-Aug-2019 16:29:48,2.266119e-005     
#6,09-Aug-2019 16:29:48,2.866887e-005     
#7,09-Aug-2019 16:29:48,3.442581e-005     
#8,09-Aug-2019 16:29:48,4.167359e-005     
#9,09-Aug-2019 16:29:48,4.747351e-005     
#10,09-Aug-2019 16:29:48,5.318782e-005    
Time,Ampl
-1.54890707e-006,-0.000311979
-1.54888207e-006,-0.000342904
-1.54885707e-006,-0.000367725
-1.54883207e-006,-0.000378304
-1.54880707e-006,-0.000368132
-1.54878207e-006,-0.000331917
-1.54875707e-006,-0.000268034
-1.54873207e-006,-0.00018055
-1.54870707e-006,-7.59766e-005
-1.54868207e-006,3.6735e-005
-1.54865707e-006,0.00014904
-1.54863207e-006,0.000252393
-1.54860707e-006,0.000342725
-1.54858207e-006,0.000416374
-1.54855707e-006,0.000473747
-1.54853207e-006,0.000515658
-1.54850707e-006,0.000544141
-1.54848207e-006,0.000559603
-1.54845707e-006,0.000564079
-1.54843207e-006,0.000557568
-1.54840707e-006,0.000541699
-1.54838207e-006,0.000518506
-1.54835707e-006,0.000491243
-1.54833207e-006,0.000463574
-1.54830707e-006,0.000437939
-1.54828207e-006,0.00041556
-1.54825707e-006,0.000394808
-1.54823207e-006,0.000372021
-1.54820707e-006,0.000341911
-1.54818207e-006,0.000301221
-1.54815707e-006,0.00024873
-1.54813207e-006,0.000187288
-1.54810707e-006,0.000123405
-1.54808207e-006,6.52181e-005
-1.54805707e-006,2.12728e-005
-1.54803207e-006,-3.14128e-006
-1.54800707e-006,-6.39648e-006
-1.54798207e-006,7.03125e-006
-1.54795707e-006,2.90039e-005
-1.54793207e-006,4.81283e-005
-1.54790707e-006,5.58594e-005
-1.54788207e-006,4.56868e-005
-1.54785707e-006,1.80176e-005
-1.54783207e-006,-2.30794e-005
-1.54780707e-006,-6.90592e-005
-1.54778207e-006,-0.00011097
-1.54775707e-006,-0.00013986
-1.54773207e-006,-0.000149219
-1.54770707e-006,-0.000135791
-1.54768207e-006,-9.79492e-005
-1.54765707e-006,-3.85417e-005
-1.54763207e-006,3.59212e-005
-1.54760707e-006,0.000118115
-1.54758207e-006,0.000197868
-1.54755707e-006,0.00026582
-1.54753207e-006,0.000315869
-1.54750707e-006,0.000343945
-1.54748207e-006,0.000350456
-1.54745707e-006,0.000337435
-1.54743207e-006,0.000310173
-1.54740707e-006,0.000274365
-1.54738207e-006,0.000234896
-1.54735707e-006,0.000197054
-1.54733207e-006,0.000162467
-1.54730707e-006,0.00013195
-1.54728207e-006,0.000103874
-1.54725707e-006,7.7832e-005
-1.54723207e-006,5.3418e-005
-1.54720707e-006,3.18522e-005
-1.54718207e-006,1.59831e-005
-1.54715707e-006,7.84505e-006
-1.54713207e-006,8.65885e-006
-1.54710707e-006,1.76107e-005
-1.54708207e-006,3.22591e-005
-1.54705707e-006,4.9349e-005
-1.54703207e-006,6.80664e-005
-1.54700707e-006,8.88184e-005
-1.54698207e-006,0.000112419
-1.54695707e-006,0.000140088
-1.54693207e-006,0.000172233
-1.54690707e-006,0.000206413
-1.54688207e-006,0.000239779
-1.54685707e-006,0.000267041
-1.54683207e-006,0.000283317
-1.54680707e-006,0.000284538
-1.54678207e-006,0.000267448
-1.54675707e-006,0.000233675
-1.54673207e-006,0.000186068
-1.54670707e-006,0.00013195
-1.54668207e-006,7.94596e-005
-1.54665707e-006,3.71419e-005
-1.54663207e-006,1.19141e-005
-1.54660707e-006,5.81055e-006
-1.54658207e-006,1.84245e-005
-1.54655707e-006,4.4873e-005
-1.54653207e-006,7.62044e-005
-1.54650707e-006,0.000104688
-1.54648207e-006,0.000122184
-1.54645707e-006,0.000123405
-1.54643207e-006,0.000106722
-1.54640707e-006,7.41699e-005
-1.54638207e-006,2.8597e-005
-1.54635707e-006,-2.43001e-005
-1.54633207e-006,-8.00456e-005
-1.54630707e-006,-0.000132943
-1.54628207e-006,-0.000176888
-1.54625707e-006,-0.000206592
-1.54623207e-006,-0.000217985
-1.54620707e-006,-0.000209033
-1.54618207e-006,-0.000179736
-1.54615707e-006,-0.000133757
-1.54613207e-006,-7.47559e-005
-1.54610707e-006,-8.02409e-006
-1.54608207e-006,6.23698e-005
-1.54605707e-006,0.000132764
-1.54603207e-006,0.000200309
-1.54600707e-006,0.000262565
-1.54598207e-006,0.000318717
-1.54595707e-006,0.000365918
-1.54593207e-006,0.000403353
-1.54590707e-006,0.000429395
-1.54588207e-006,0.000443229
-1.54585707e-006,0.000445264
-1.54583207e-006,0.000434684
-1.54580707e-006,0.000411084
-1.54578207e-006,0.000375277
-1.54575707e-006,0.000330518
-1.54573207e-006,0.000280876
-1.54570707e-006,0.000234489
-1.54568207e-006,0.000199089
-1.54565707e-006,0.000182406
-1.54563207e-006,0.000187695
-1.54560707e-006,0.000214551
-1.54558207e-006,0.000255648
-1.54555707e-006,0.000301221
-1.54553207e-006,0.000341097
-1.54550707e-006,0.000366325
-1.54548207e-006,0.000373649
-1.54545707e-006,0.00036307
-1.54543207e-006,0.000339876
-1.54540707e-006,0.000309766
-1.54538207e-006,0.000278027
-1.54535707e-006,0.00024751
-1.54533207e-006,0.000218213
-1.54530707e-006,0.000188916
-1.54528207e-006,0.000156771
-1.54525707e-006,0.00012015
-1.54523207e-006,7.62044e-005
-1.54520707e-006,2.53418e-005
-1.54518207e-006,-3.20312e-005
-1.54515707e-006,-9.38802e-005
-1.54513207e-006,-0.000155729
-1.54510707e-006,-0.000213102
-1.54508207e-006,-0.000258675
-1.54505707e-006,-0.000288379
-1.54503207e-006,-0.000298551
-1.54500707e-006,-0.000288379
-1.54498207e-006,-0.000259489
-1.54495707e-006,-0.000215544
-1.54493207e-006,-0.000161426
-1.54490707e-006,-0.000100798
-1.54488207e-006,-3.77279e-005
-1.54485707e-006,2.65625e-005
-1.54483207e-006,9.0446e-005
-1.54480707e-006,0.000152702
-1.54478207e-006,0.000210889
-1.54475707e-006,0.000260938
-1.54473207e-006,0.000297152
-1.54470707e-006,0.000315055
-1.54468207e-006,0.0003118
-1.54465707e-006,0.000289014
-1.54463207e-006,0.000251579
-1.54460707e-006,0.000206413
-1.54458207e-006,0.000162061
-1.54455707e-006,0.000123812
-1.54453207e-006,9.53288e-005
-1.54450707e-006,7.62044e-005
-1.54448207e-006,6.64388e-005
-1.54445707e-006,6.44043e-005
-1.54443207e-006,7.01009e-005
-1.54440707e-006,8.35286e-005
-1.54438207e-006,0.000105908
-1.54435707e-006,0.00013846
-1.54433207e-006,0.000181185
-1.54430707e-006,0.000234082
-1.54428207e-006,0.000293083
-1.54425707e-006,0.000353711
-1.54423207e-006,0.000408236
-1.54420707e-006,0.000447705
-1.54418207e-006,0.000465609
-1.54415707e-006,0.000457471
-1.54413207e-006,0.000423291
-1.54410707e-006,0.000368766
-1.54408207e-006,0.000302035
-1.54405707e-006,0.000233268
-1.54403207e-006,0.00017264
-1.54400707e-006,0.000127067
-1.54398207e-006,0.000100212
-1.54395707e-006,9.28874e-005
-1.54393207e-006,0.000101839
-1.54390707e-006,0.000121777
-1.54388207e-006,0.000147412
-1.54385707e-006,0.00017264
-1.54383207e-006,0.000192171
-1.54380707e-006,0.000204378
-1.54378207e-006,0.00020804
-1.54375707e-006,0.000205192
-1.54373207e-006,0.000199089
-1.54370707e-006,0.000192985
-1.54368207e-006,0.000190137
-1.54365707e-006,0.000192171
-1.54363207e-006,0.000199089
-1.54360707e-006,0.000209261
-1.54358207e-006,0.000219434
-1.54355707e-006,0.000226758
-1.54353207e-006,0.000227572
-1.54350707e-006,0.000218213
-1.54348207e-006,0.000197868
-1.54345707e-006,0.000165723
-1.54343207e-006,0.000123405
-1.54340707e-006,7.3763e-005
-1.54338207e-006,2.20866e-005
-1.54335707e-006,-2.63346e-005
-1.54333207e-006,-6.62109e-005
-1.54330707e-006,-9.4694e-005
-1.54328207e-006,-0.000110563
-1.54325707e-006,-0.000115446
-1.54323207e-006,-0.000111784
-1.54320707e-006,-0.000102425
-1.54318207e-006,-8.98112e-005
-1.54315707e-006,-7.39421e-005
-1.54313207e-006,-5.3597e-005
-1.54310707e-006,-2.71484e-005
-1.54308207e-006,7.84505e-006
-1.54305707e-006,5.13835e-005
-1.54303207e-006,0.000101839
-1.54300707e-006,0.000156771
-1.54298207e-006,0.000211296
-1.54295707e-006,0.000259717
-1.54293207e-006,0.000297152
-1.54290707e-006,0.000319531
-1.54288207e-006,0.000324007
-1.54285707e-006,0.0003118
-1.54283207e-006,0.000286572
-1.54280707e-006,0.000254427
-1.54278207e-006,0.000221468
-1.54275707e-006,0.000193799
-1.54273207e-006,0.000174674
-1.54270707e-006,0.000164095
-1.54268207e-006,0.000160433
-1.54265707e-006,0.000160026
-1.54263207e-006,0.000158805
-1.54260707e-006,0.000153923
-1.54258207e-006,0.000142936
-1.54255707e-006,0.000125033
-1.54253207e-006,9.98047e-005
-1.54250707e-006,6.92871e-005
-1.54248207e-006,3.47005e-005
-1.54245707e-006,-6.9987e-007
-1.54243207e-006,-3.3252e-005
-1.54240707e-006,-6.05143e-005
-1.54238207e-006,-7.96387e-005
-1.54235707e-006,-8.94043e-005
-1.54233207e-006,-9.02181e-005
-1.54230707e-006,-8.2487e-005
-1.54228207e-006,-6.9873e-005
-1.54225707e-006,-5.56315e-005
-1.54223207e-006,-4.42383e-005
-1.54220707e-006,-3.81348e-005
-1.54218207e-006,-3.93555e-005
-1.54215707e-006,-4.58659e-005
-1.54213207e-006,-5.40039e-005
-1.54210707e-006,-5.88867e-005
-1.54208207e-006,-5.56315e-005
-1.54205707e-006,-4.26107e-005
-1.54203207e-006,-2.0638e-005
-1.54200707e-006,6.21745e-006
-1.54198207e-006,3.34798e-005
-1.54195707e-006,5.54525e-005
-1.54193207e-006,7.01009e-005
-1.54190707e-006,7.62044e-005
-1.54188207e-006,7.49837e-005
-1.54185707e-006,6.84733e-005
-1.54183207e-006,5.91146e-005
-1.54180707e-006,4.9349e-005
-1.54178207e-006,4.20247e-005
-1.54175707e-006,3.95833e-005
-1.54173207e-006,4.40592e-005
-1.54170707e-006,5.54525e-005
-1.54168207e-006,7.17285e-005
-1.54165707e-006,8.84115e-005
-1.54163207e-006,9.98047e-005
-1.54160707e-006,0.000100618
-1.54158207e-006,8.71908e-005
-1.54155707e-006,6.03353e-005
-1.54153207e-006,2.24935e-005
-1.54150707e-006,-2.02311e-005
-1.54148207e-006,-6.09212e-005
-1.54145707e-006,-9.30664e-005
-1.54143207e-006,-0.000113005
-1.54140707e-006,-0.000120329
-1.54138207e-006,-0.000117887
-1.54135707e-006,-0.000110563
-1.54133207e-006,-0.000103646
-1.54130707e-006,-9.8763e-005
-1.54128207e-006,-9.59147e-005
-1.54125707e-006,-9.18457e-005
-1.54123207e-006,-8.20801e-005
-1.54120707e-006,-6.33626e-005
-1.54118207e-006,-3.48796e-005
-1.54115707e-006,5.20833e-007
-1.54113207e-006,3.87695e-005
-1.54110707e-006,7.3763e-005
-1.54108207e-006,0.000101025
-1.54105707e-006,0.000116895
-1.54103207e-006,0.000120557
-1.54100707e-006,0.000112012
-1.54098207e-006,9.12598e-005
-1.54095707e-006,5.99284e-005
-1.54093207e-006,1.88314e-005
-1.54090707e-006,-3.04036e-005
-1.54088207e-006,-8.49284e-005
-1.54085707e-006,-0.000140267
-1.54083207e-006,-0.000189095
-1.54080707e-006,-0.000225309
-1.54078207e-006,-0.000242806
-1.54075707e-006,-0.000238737
-1.54073207e-006,-0.00021473
-1.54070707e-006,-0.00017526
-1.54068207e-006,-0.000126839
-1.54065707e-006,-7.67904e-005
-1.54063207e-006,-3.16243e-005
-1.54060707e-006,3.36914e-006
-1.54058207e-006,2.4528e-005
-1.54055707e-006,2.98177e-005
-1.54053207e-006,2.12728e-005
-1.54050707e-006,1.33464e-006
-1.54048207e-006,-2.30794e-005
-1.54045707e-006,-4.5459e-005
-1.54043207e-006,-5.97005e-005
-1.54040707e-006,-6.25488e-005
-1.54038207e-006,-5.40039e-005
-1.54035707e-006,-3.77279e-005
-1.54033207e-006,-1.86035e-005
-1.54030707e-006,-3.54818e-006
-1.54028207e-006,1.33464e-006
-1.54025707e-006,-8.43099e-006
-1.54023207e-006,-3.40658e-005
-1.54020707e-006,-7.4349e-005
-1.54018207e-006,-0.000124398
-1.54015707e-006,-0.000175667
-1.54013207e-006,-0.000219206
-1.54010707e-006,-0.000246061
-1.54008207e-006,-0.000248503
-1.54005707e-006,-0.000222461
-1.54003207e-006,-0.00016875
-1.54000707e-006,-9.38802e-005
-1.53998207e-006,-7.61719e-006
-1.53995707e-006,7.7832e-005
-1.53993207e-006,0.000150667
-1.53990707e-006,0.000203564
-1.53988207e-006,0.000234082
-1.53985707e-006,0.000243848
-1.53983207e-006,0.000238151
-1.53980707e-006,0.000223096
-1.53978207e-006,0.000203158
-1.53975707e-006,0.000181185
-1.53973207e-006,0.000159212
-1.53970707e-006,0.000138867
-1.53968207e-006,0.000121777
-1.53965707e-006,0.000109163
-1.53963207e-006,0.000101432
-1.53960707e-006,9.81771e-005
-1.53958207e-006,9.69564e-005
-1.53955707e-006,9.61426e-005
-1.53953207e-006,9.24805e-005
-1.53950707e-006,8.43424e-005
-1.53948207e-006,7.01009e-005
-1.53945707e-006,4.85352e-005
-1.53943207e-006,2.0459e-005
-1.53940707e-006,-1.20931e-005
-1.53938207e-006,-4.50521e-005
-1.53935707e-006,-7.23145e-005
-1.53933207e-006,-8.85905e-005
-1.53930707e-006,-8.89974e-005
-1.53928207e-006,-7.27214e-005
-1.53925707e-006,-4.22038e-005
-1.53923207e-006,-3.95508e-006
-1.53920707e-006,3.34798e-005
-1.53918207e-006,6.19629e-005
-1.53915707e-006,7.45768e-005
-1.53913207e-006,6.80664e-005
-1.53910707e-006,4.28385e-005
-1.53908207e-006,2.96224e-006
-1.53905707e-006,-4.62728e-005
-1.53903207e-006,-9.83561e-005
-1.53900707e-006,-0.000146777
-1.53898207e-006,-0.00018584
-1.53895707e-006,-0.000210254
-1.53893207e-006,-0.000218392
-1.53890707e-006,-0.000210661
-1.53888207e-006,-0.000189909
-1.53885707e-006,-0.000161833
-1.53883207e-006,-0.000132536
-1.53880707e-006,-0.000106901
-1.53878207e-006,-8.94043e-005
-1.53875707e-006,-8.08594e-005
-1.53873207e-006,-8.16732e-005
-1.53870707e-006,-8.94043e-005
-1.53868207e-006,-0.000101204
-1.53865707e-006,-0.000115446
-1.53863207e-006,-0.000131722
-1.53860707e-006,-0.000150033
-1.53858207e-006,-0.000170785
-1.53855707e-006,-0.000194385
-1.53853207e-006,-0.000218799
-1.53850707e-006,-0.000240365
-1.53848207e-006,-0.000254199
-1.53845707e-006,-0.000257454
-1.53843207e-006,-0.000246875
-1.53840707e-006,-0.000222054
-1.53838207e-006,-0.000185433
-1.53835707e-006,-0.000140674
-1.53833207e-006,-9.34733e-005
-1.53830707e-006,-4.83073e-005
-1.53828207e-006,-1.04655e-005
-1.53825707e-006,1.72038e-005
-1.53823207e-006,3.18522e-005
-1.53820707e-006,3.30729e-005
-1.53818207e-006,2.00521e-005
-1.53815707e-006,-5.58268e-006
-1.53813207e-006,-4.09831e-005
-1.53810707e-006,-8.16732e-005
-1.53808207e-006,-0.000122363
-1.53805707e-006,-0.000157357
-1.53803207e-006,-0.000180957
-1.53800707e-006,-0.000189909
-1.53798207e-006,-0.000181771
-1.53795707e-006,-0.000158577
-1.53793207e-006,-0.000122363
-1.53790707e-006,-7.88249e-005
-1.53788207e-006,-3.28451e-005
-1.53785707e-006,1.02865e-005
-1.53783207e-006,4.56868e-005
-1.53780707e-006,7.01009e-005
-1.53778207e-006,8.14941e-005
-1.53775707e-006,8.02734e-005
-1.53773207e-006,6.88802e-005
-1.53770707e-006,5.17904e-005
-1.53768207e-006,3.42936e-005
-1.53765707e-006,2.16797e-005
-1.53763207e-006,1.80176e-005
-1.53760707e-006,2.49349e-005
-1.53758207e-006,4.24316e-005
-1.53755707e-006,6.76595e-005
-1.53753207e-006,9.61426e-005
-1.53750707e-006,0.000123812
-1.53748207e-006,0.000146598
-1.53745707e-006,0.000161654
-1.53743207e-006,0.000168164
-1.53740707e-006,0.000165723
-1.53738207e-006,0.000152295
-1.53735707e-006,0.000125846
-1.53733207e-006,8.27148e-005
-1.53730707e-006,2.00521e-005
-1.53728207e-006,-6.1735e-005
-1.53725707e-006,-0.000158171
-1.53723207e-006,-0.000258675
-1.53720707e-006,-0.000349821
-1.53718207e-006,-0.000419401
-1.53715707e-006,-0.00045765
-1.53713207e-006,-0.000461312
-1.53710707e-006,-0.000434049
-1.53708207e-006,-0.000384001
-1.53705707e-006,-0.000324593
-1.53703207e-006,-0.000266813
-1.53700707e-006,-0.000218392
-1.53698207e-006,-0.000182178
-1.53695707e-006,-0.000156543
-1.53693207e-006,-0.000136198
-1.53690707e-006,-0.000115853
-1.53688207e-006,-9.0625e-005
-1.53685707e-006,-5.80729e-005
-1.53683207e-006,-1.77897e-005
-1.53680707e-006,2.8597e-005
-1.53678207e-006,7.74251e-005
-1.53675707e-006,0.000124626
-1.53673207e-006,0.00016613
-1.53670707e-006,0.000197868
-1.53668207e-006,0.000218213
-1.53665707e-006,0.000227165
-1.53663207e-006,0.000224723
-1.53660707e-006,0.00021333
-1.53658207e-006,0.00019502
-1.53655707e-006,0.000172233
-1.53653207e-006,0.000147005
-1.53650707e-006,0.000120964
-1.53648207e-006,9.4515e-005
-1.53645707e-006,6.80664e-005
-1.53643207e-006,4.16178e-005
-1.53640707e-006,1.76107e-005
-1.53638207e-006,-2.32747e-006
-1.53635707e-006,-1.41276e-005
-1.53633207e-006,-1.6569e-005
-1.53630707e-006,-8.43099e-006
-1.53628207e-006,7.43815e-006
-1.53625707e-006,2.8597e-005
-1.53623207e-006,5.05697e-005
-1.53620707e-006,6.9694e-005
-1.53618207e-006,8.35286e-005
-1.53615707e-006,9.0446e-005
-1.53613207e-006,9.0446e-005
-1.53610707e-006,8.43424e-005
-1.53608207e-006,7.49837e-005
-1.53605707e-006,6.68457e-005
-1.53603207e-006,6.5625e-005
-1.53600707e-006,7.66113e-005
-1.53598207e-006,0.000103467
-1.53595707e-006,0.000145785
-1.53593207e-006,0.000200716
-1.53590707e-006,0.000260938
-1.53588207e-006,0.000318717
-1.53585707e-006,0.000365918
-1.53583207e-006,0.000396842
-1.53580707e-006,0.000409049
-1.53578207e-006,0.000402539
-1.53575707e-006,0.000380973
-1.53573207e-006,0.000349642
-1.53570707e-006,0.000313835
-1.53568207e-006,0.000279655
-1.53565707e-006,0.000251579
-1.53563207e-006,0.000233268
-1.53560707e-006,0.00022513
-1.53558207e-006,0.000227165
-1.53555707e-006,0.000236523
-1.53553207e-006,0.000249137
-1.53550707e-006,0.000260531
-1.53548207e-006,0.000265413
-1.53545707e-006,0.000261751
-1.53543207e-006,0.000247917
-1.53540707e-006,0.000225944
-1.53538207e-006,0.000199495
-1.53535707e-006,0.00017264
-1.53533207e-006,0.00015026
-1.53530707e-006,0.000135612
-1.53528207e-006,0.000130729
-1.53525707e-006,0.000136833
-1.53523207e-006,0.000151481
-1.53520707e-006,0.000171419
-1.53518207e-006,0.000190544
-1.53515707e-006,0.000202751
-1.53513207e-006,0.000201123
-1.53510707e-006,0.000181999
-1.53508207e-006,0.000144564
-1.53505707e-006,9.16667e-005
-1.53503207e-006,2.98177e-005
-1.53500707e-006,-3.16243e-005
-1.53498207e-006,-8.33008e-005
-1.53495707e-006,-0.000117887
-1.53493207e-006,-0.000130094
-1.53490707e-006,-0.000119515
-1.53488207e-006,-8.94043e-005
-1.53485707e-006,-4.50521e-005
-1.53483207e-006,5.40365e-006
-1.53480707e-006,5.50456e-005
-1.53478207e-006,9.77702e-005
-1.53475707e-006,0.000129508
-1.53473207e-006,0.000148226
-1.53470707e-006,0.000154736
-1.53468207e-006,0.000151074
-1.53465707e-006,0.000140902
-1.53463207e-006,0.000128695
-1.53460707e-006,0.000116895
-1.53458207e-006,0.000107129
-1.53455707e-006,9.73633e-005
-1.53453207e-006,8.55632e-005
-1.53450707e-006,7.01009e-005
-1.53448207e-006,5.13835e-005
-1.53445707e-006,3.22591e-005
-1.53443207e-006,1.76107e-005
-1.53440707e-006,1.27279e-005
-1.53438207e-006,2.16797e-005
-1.53435707e-006,4.44661e-005
-1.53433207e-006,7.82389e-005
-1.53430707e-006,0.000115267
-1.53428207e-006,0.000147005
-1.53425707e-006,0.000166943
-1.53423207e-006,0.000171419
-1.53420707e-006,0.000161247
-1.53418207e-006,0.000141715
-1.53415707e-006,0.000119743
-1.53413207e-006,0.000104281
-1.53410707e-006,0.000101025
-1.53408207e-006,0.000111605
-1.53405707e-006,0.000134391
-1.53403207e-006,0.000161654
-1.53400707e-006,0.000185661
-1.53398207e-006,0.000197868
-1.53395707e-006,0.000191764
-1.53393207e-006,0.000165723
-1.53390707e-006,0.000120557
-1.53388207e-006,6.07422e-005
-1.53385707e-006,-7.61719e-006
-1.53383207e-006,-7.71973e-005
-1.53380707e-006,-0.000139453
-1.53378207e-006,-0.000187467
-1.53375707e-006,-0.000215544
-1.53373207e-006,-0.000220426
-1.53370707e-006,-0.000202523
-1.53368207e-006,-0.000163867
-1.53365707e-006,-0.000108529
-1.53363207e-006,-4.17969e-005
-1.53360707e-006,3.02246e-005
-1.53358207e-006,0.000101432
-1.53355707e-006,0.000164095
-1.53353207e-006,0.000212516
-1.53350707e-006,0.000240999
-1.53348207e-006,0.00024751
-1.53345707e-006,0.000231234
-1.53343207e-006,0.00019624
-1.53340707e-006,0.000147819
-1.53338207e-006,9.49219e-005
-1.53335707e-006,4.56868e-005
-1.53333207e-006,8.25195e-006
-1.53330707e-006,-1.16862e-005
-1.53328207e-006,-1.20931e-005
-1.53325707e-006,4.99674e-006
-1.53323207e-006,3.47005e-005
-1.53320707e-006,6.92871e-005
-1.53318207e-006,0.000101432
-1.53315707e-006,0.000124219
-1.53313207e-006,0.000134391
-1.53310707e-006,0.000130729
-1.53308207e-006,0.000116081
-1.53305707e-006,9.61426e-005
-1.53303207e-006,7.70182e-005
-1.53300707e-006,6.52181e-005
-1.53298207e-006,6.48112e-005
-1.53295707e-006,7.66113e-005
-1.53293207e-006,9.73633e-005
-1.53290707e-006,0.000121777
-1.53288207e-006,0.000142936
-1.53285707e-006,0.000155957
-1.53283207e-006,0.000157178
-1.53280707e-006,0.000147412
-1.53278207e-006,0.000128695
-1.53275707e-006,0.000106315
-1.53273207e-006,8.43424e-005
-1.53270707e-006,6.68457e-005
-1.53268207e-006,5.70801e-005
-1.53265707e-006,5.50456e-005
-1.53263207e-006,6.07422e-005
-1.53260707e-006,7.01009e-005
-1.53258207e-006,8.02734e-005
-1.53255707e-006,8.71908e-005
-1.53253207e-006,8.88184e-005
-1.53250707e-006,8.47493e-005
-1.53248207e-006,7.62044e-005
-1.53245707e-006,6.44043e-005
-1.53243207e-006,4.97559e-005
-1.53240707e-006,3.14453e-005
-1.53238207e-006,5.81055e-006
-1.53235707e-006,-2.95898e-005
-1.53233207e-006,-7.59766e-005
-1.53230707e-006,-0.000130094
-1.53228207e-006,-0.000186247
-1.53225707e-006,-0.000235075
-1.53223207e-006,-0.000268441
-1.53220707e-006,-0.000279427
-1.53218207e-006,-0.000265999
-1.53215707e-006,-0.000230599
-1.53213207e-006,-0.000180143
-1.53210707e-006,-0.000123584
-1.53208207e-006,-7.02799e-005
-1.53205707e-006,-2.83691e-005
-1.53203207e-006,-1.92057e-006
-1.53200707e-006,8.65885e-006
-1.53198207e-006,6.21745e-006
-1.53195707e-006,-3.95508e-006
-1.53193207e-006,-1.77897e-005
-1.53190707e-006,-3.12174e-005
-1.53188207e-006,-4.26107e-005
-1.53185707e-006,-4.9528e-005
-1.53183207e-006,-5.11556e-005
-1.53180707e-006,-4.58659e-005
-1.53178207e-006,-3.44727e-005
-1.53175707e-006,-1.90104e-005
-1.53173207e-006,-3.14128e-006
-1.53170707e-006,8.25195e-006
-1.53168207e-006,1.15072e-005
-1.53165707e-006,4.18294e-006
-1.53163207e-006,-1.08724e-005
-1.53160707e-006,-2.95898e-005
-1.53158207e-006,-4.62728e-005
-1.53155707e-006,-5.60384e-005
-1.53153207e-006,-5.60384e-005
-1.53150707e-006,-4.62728e-005
-1.53148207e-006,-2.99967e-005
-1.53145707e-006,-1.33138e-005
-1.53143207e-006,-1.51367e-006
-1.53140707e-006,1.13932e-007
-1.53138207e-006,-9.24479e-006
-1.53135707e-006,-2.91829e-005
-1.53133207e-006,-5.52246e-005
-1.53130707e-006,-8.33008e-005
-1.53128207e-006,-0.000108529
-1.53125707e-006,-0.000126839
-1.53123207e-006,-0.000135791
-1.53120707e-006,-0.000134163
-1.53118207e-006,-0.000122363
-1.53115707e-006,-0.000102832
-1.53113207e-006,-7.92318e-005
-1.53110707e-006,-5.7666e-005
-1.53108207e-006,-4.38314e-005
-1.53105707e-006,-4.26107e-005
-1.53103207e-006,-5.84798e-005
-1.53100707e-006,-9.42871e-005
-1.53098207e-006,-0.000149626
-1.53095707e-006,-0.000222868
-1.53093207e-006,-0.000308724
-1.53090707e-006,-0.000398242
-1.53088207e-006,-0.000481657
-1.53085707e-006,-0.000546761
-1.53083207e-006,-0.000584196
-1.53080707e-006,-0.000587858
-1.53078207e-006,-0.000556934
-1.53075707e-006,-0.000496305
-1.53073207e-006,-0.000416146
-1.53070707e-006,-0.000327848
-1.53068207e-006,-0.000243213
-1.53065707e-006,-0.000170785
-1.53063207e-006,-0.00011626
-1.53060707e-006,-8.28939e-005
-1.53058207e-006,-6.94661e-005
-1.53055707e-006,-7.47559e-005
-1.53053207e-006,-9.67285e-005
-1.53050707e-006,-0.000130908
-1.53048207e-006,-0.000172819
-1.53045707e-006,-0.000215951
-1.53043207e-006,-0.000252572
-1.53040707e-006,-0.000276172
-1.53038207e-006,-0.000280241
-1.53035707e-006,-0.000263151
-1.53033207e-006,-0.000224902
-1.53030707e-006,-0.000170785
-1.53028207e-006,-0.000107715
-1.53025707e-006,-4.38314e-005
-1.53023207e-006,1.19141e-005
-1.53020707e-006,5.46387e-005
-1.53018207e-006,8.10872e-005
-1.53015707e-006,9.0446e-005
-1.53013207e-006,8.51563e-005
-1.53010707e-006,6.84733e-005
-1.53008207e-006,4.44661e-005
-1.53005707e-006,1.72038e-005
-1.53003207e-006,-9.65169e-006
-1.53000707e-006,-3.16243e-005
-1.52998207e-006,-4.46452e-005
-1.52995707e-006,-4.5459e-005
-1.52993207e-006,-3.3252e-005
-1.52990707e-006,-1.04655e-005
-1.52988207e-006,1.88314e-005
-1.52985707e-006,5.09766e-005
-1.52983207e-006,8.06803e-005
-1.52980707e-006,0.000105501
-1.52978207e-006,0.000123405
-1.52975707e-006,0.000133171
-1.52973207e-006,0.000133577
-1.52970707e-006,0.000122998
-1.52968207e-006,0.000102246
-1.52965707e-006,7.21354e-005
-1.52963207e-006,3.59212e-005
-1.52960707e-006,-3.14128e-006
-1.52958207e-006,-4.139e-005
-1.52955707e-006,-7.76042e-005
-1.52953207e-006,-0.000112191
-1.52950707e-006,-0.000146777
-1.52948207e-006,-0.000182585
-1.52945707e-006,-0.000217578
-1.52943207e-006,-0.000249316
-1.52940707e-006,-0.000271289
-1.52938207e-006,-0.000277393
-1.52935707e-006,-0.000263151
-1.52933207e-006,-0.000226937
-1.52930707e-006,-0.000170378
-1.52928207e-006,-9.83561e-005
-1.52925707e-006,-1.81966e-005
-1.52923207e-006,6.23698e-005
-1.52920707e-006,0.000136019
-1.52918207e-006,0.000197054
-1.52915707e-006,0.000243034
